Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-23,131.0,165.0,131.0,131.0,149252000,0,0
2009-12-28,131.0,131.0,131.0,131.0,0,0,0
2009-12-29,117.0,127.0,115.0,117.0,19529500,0,0
2009-12-30,117.0,122.0,116.0,117.0,8922500,0,0
2010-01-04,116.0,118.0,115.0,116.0,1826500,0,0
2010-01-05,113.0,118.0,113.0,113.0,6581000,0,0
2010-01-06,109.0,114.0,107.0,109.0,6014000,0,0
2010-01-07,106.0,111.0,105.0,106.0,3475000,0,0
2010-01-08,107.0,109.0,106.0,107.0,2865500,0,0
2010-01-11,108.0,115.0,106.0,108.0,6956500,0,0
2010-01-12,108.0,110.0,107.0,108.0,2576500,0,0
2010-01-13,107.0,109.0,107.0,107.0,1485500,0,0
2010-01-14,107.0,108.0,105.0,107.0,2801000,0,0
2010-01-15,105.0,106.0,105.0,105.0,1121500,0,0
2010-01-18,105.0,105.0,105.0,105.0,0,0,0
2010-01-19,102.0,105.0,100.0,102.0,1293000,0,0
2010-01-20,97.0,103.0,97.0,97.0,9340000,0,0
2010-01-21,92.0,98.0,89.0,92.0,4738000,0,0
2010-01-22,88.0,91.0,86.0,88.0,3470500,0,0
2010-01-25,90.0,93.0,85.0,90.0,2810000,0,0
2010-01-26,90.0,90.0,90.0,90.0,0,0,0
2010-01-27,88.0,91.0,87.0,88.0,3996000,0,0
2010-01-28,90.0,90.0,88.0,90.0,1154500,0,0
2010-01-29,87.0,90.0,87.0,87.0,675000,0,0
2010-02-01,87.0,88.0,86.0,87.0,171500,0,0
2010-02-02,86.0,88.0,86.0,86.0,1132000,0,0
2010-02-03,89.0,94.0,86.0,89.0,8091500,0,0
2010-02-04,89.0,92.0,88.0,89.0,1744500,0,0
2010-02-05,86.0,88.0,84.0,86.0,951500,0,0
2010-02-08,85.0,89.0,85.0,85.0,1524500,0,0
2010-02-09,84.0,85.0,82.0,84.0,570000,0,0
2010-02-10,84.0,88.0,83.0,84.0,752000,0,0
2010-02-11,84.0,86.0,81.0,84.0,1327500,0,0
2010-02-12,85.0,85.0,80.0,85.0,2540000,0,0
2010-02-15,86.0,86.0,82.0,86.0,714500,0,0
2010-02-16,82.0,85.0,82.0,82.0,1267000,0,0
2010-02-17,82.0,84.0,82.0,82.0,817000,0,0
2010-02-18,88.0,90.0,82.0,88.0,13193500,0,0
2010-02-19,98.0,99.0,87.0,98.0,37869000,0,0
2010-02-22,95.0,103.0,94.0,95.0,12745000,0,0
2010-02-23,90.0,94.0,90.0,90.0,2893500,0,0
2010-02-24,86.0,88.0,85.0,86.0,1443000,0,0
2010-02-25,87.0,87.0,84.0,87.0,778500,0,0
2010-03-01,85.0,87.0,83.0,85.0,1098500,0,0
2010-03-02,85.0,87.0,84.0,85.0,759000,0,0
2010-03-03,84.0,86.0,84.0,84.0,419500,0,0
2010-03-04,87.0,90.0,84.0,87.0,3552500,0,0
2010-03-05,91.0,93.0,87.0,91.0,2721500,0,0
2010-03-08,94.0,98.0,89.0,94.0,9009500,0,0
2010-03-09,93.0,95.0,92.0,93.0,1935000,0,0
2010-03-10,113.0,119.0,93.0,113.0,55052500,0,0
2010-03-11,103.0,115.0,102.0,103.0,11204000,0,0
2010-03-12,100.0,102.0,99.0,100.0,2154500,0,0
2010-03-15,102.0,109.0,99.0,102.0,4332000,0,0
2010-03-17,107.0,111.0,101.0,107.0,7219500,0,0
2010-03-18,104.0,108.0,103.0,104.0,1489000,0,0
2010-03-19,103.0,107.0,100.0,103.0,1444500,0,0
2010-03-22,104.0,106.0,102.0,104.0,987500,0,0
2010-03-23,105.0,108.0,103.0,105.0,1168500,0,0
2010-03-24,106.0,109.0,105.0,106.0,5032500,0,0
2010-03-25,106.0,106.0,106.0,106.0,0,0,0
2010-03-26,105.0,109.0,103.0,105.0,1536500,0,0
2010-03-29,105.0,107.0,104.0,105.0,1253500,0,0
2010-03-30,106.0,110.0,104.0,106.0,6575500,0,0
2010-03-31,104.0,107.0,102.0,104.0,1473000,0,0
2010-04-01,105.0,107.0,104.0,105.0,254000,0,0
2010-04-05,105.0,105.0,105.0,105.0,0,0,0
2010-04-06,104.0,106.0,103.0,104.0,500000,0,0
2010-04-07,106.0,113.0,105.0,106.0,4603500,0,0
2010-04-08,108.0,111.0,108.0,108.0,4082000,0,0
2010-04-09,109.0,110.0,108.0,109.0,1537000,0,0
2010-04-12,110.0,111.0,107.0,110.0,1058500,0,0
2010-04-13,110.0,112.0,107.0,110.0,1270500,0,0
2010-04-14,108.0,111.0,108.0,108.0,998000,0,0
2010-04-15,110.0,111.0,107.0,110.0,848500,0,0
2010-04-16,141.0,143.0,111.0,141.0,32803500,0,0
2010-04-19,130.0,144.0,124.0,130.0,37146000,0,0
2010-04-20,124.0,136.0,124.0,124.0,11129000,0,0
2010-04-21,128.0,133.0,124.0,128.0,10868500,0,0
2010-04-22,127.0,131.0,127.0,127.0,4465500,0,0
2010-04-23,126.0,129.0,126.0,126.0,1530500,0,0
2010-04-26,129.0,136.0,126.0,129.0,13264000,0,0
2010-04-27,130.0,133.0,128.0,130.0,6034000,0,0
2010-04-28,126.0,131.0,126.0,126.0,1882500,0,0
2010-04-29,127.0,129.0,127.0,127.0,1469000,0,0
2010-04-30,128.0,130.0,127.0,128.0,534500,0,0
2010-05-03,126.0,128.0,126.0,126.0,314000,0,0
2010-05-04,124.0,127.0,123.0,124.0,1045500,0,0
2010-05-05,120.0,123.0,117.0,120.0,1207000,0,0
2010-05-06,115.0,121.0,111.0,115.0,1615000,0,0
2010-05-07,110.0,114.0,109.0,110.0,809000,0,0
2010-05-10,110.0,110.0,110.0,110.0,358000,0,0
2010-05-11,110.0,117.0,109.0,110.0,753000,0,0
2010-05-12,113.0,113.0,111.0,113.0,264500,0,0
2010-05-14,114.0,117.0,113.0,114.0,30500,0,0
2010-05-17,112.0,112.0,108.0,112.0,58000,0,0
2010-05-18,112.0,117.0,111.0,112.0,782500,0,0
2010-05-19,108.0,113.0,108.0,108.0,508500,0,0
2010-05-20,108.0,110.0,105.0,108.0,587000,0,0
2010-05-21,106.0,108.0,106.0,106.0,55500,0,0
2010-05-24,103.0,116.0,101.0,103.0,219000,0,0
2010-05-25,87.0,95.0,85.0,87.0,1683000,0,0
2010-05-26,95.0,100.0,90.0,95.0,387500,0,0
2010-05-27,99.0,104.0,93.0,99.0,171000,0,0
2010-05-31,102.0,103.0,95.0,102.0,110500,0,0
2010-06-01,99.0,104.0,94.0,99.0,34500,0,0
2010-06-02,95.0,99.0,95.0,95.0,4500,0,0
2010-06-03,99.0,105.0,97.0,99.0,343000,0,0
2010-06-04,105.0,110.0,105.0,105.0,1500,0,0
2010-06-07,98.0,98.0,91.0,98.0,901500,0,0
2010-06-08,99.0,100.0,95.0,99.0,183000,0,0
2010-06-09,100.0,106.0,99.0,100.0,466500,0,0
2010-06-10,99.0,105.0,98.0,99.0,98000,0,0
2010-06-11,100.0,103.0,100.0,100.0,88000,0,0
2010-06-14,99.0,101.0,99.0,99.0,174500,0,0
2010-06-15,108.0,114.0,102.0,108.0,1396000,0,0
2010-06-16,108.0,115.0,103.0,108.0,449000,0,0
2010-06-17,110.0,115.0,108.0,110.0,1705000,0,0
2010-06-18,110.0,112.0,104.0,110.0,753500,0,0
2010-06-21,105.0,109.0,105.0,105.0,311000,0,0
2010-06-22,104.0,105.0,104.0,104.0,51500,0,0
2010-06-23,106.0,107.0,104.0,106.0,144000,0,0
2010-06-24,104.0,109.0,104.0,104.0,13000,0,0
2010-06-25,101.0,107.0,101.0,101.0,9000,0,0
2010-06-28,103.0,105.0,101.0,103.0,29000,0,0
2010-06-29,100.0,103.0,100.0,100.0,266000,0,0
2010-06-30,100.0,106.0,100.0,100.0,25000,0,0
2010-07-01,99.0,103.0,99.0,99.0,43000,0,0
2010-07-02,100.0,105.0,97.0,100.0,73500,0,0
2010-07-05,101.0,105.0,98.0,101.0,74500,0,0
2010-07-06,113.0,116.0,100.0,113.0,11406000,0,0
2010-07-07,105.0,113.0,105.0,105.0,1067000,0,0
2010-07-08,113.0,116.0,106.0,113.0,4893500,0,0
2010-07-09,107.0,113.0,105.0,107.0,1644000,0,0
2010-07-12,107.0,108.0,104.0,107.0,626500,0,0
2010-07-13,109.0,114.0,107.0,109.0,4288500,0,0
2010-07-14,107.0,114.0,104.0,107.0,1005000,0,0
2010-07-15,106.0,109.0,106.0,106.0,166500,0,0
2010-07-16,110.0,110.0,106.0,110.0,711500,0,0
2010-07-19,106.0,108.0,106.0,106.0,351000,0,0
2010-07-20,106.0,107.0,105.0,106.0,31000,0,0
2010-07-21,107.0,108.0,105.0,107.0,330000,0,0
2010-07-22,120.0,125.0,109.0,120.0,21670500,0,0
2010-07-23,116.0,128.0,116.0,116.0,9677500,0,0
2010-07-26,115.0,120.0,111.0,115.0,955500,0,0
2010-07-27,108.0,120.0,107.0,108.0,1481500,0,0
2010-07-28,107.0,110.0,107.0,107.0,1286000,0,0
2010-07-29,110.0,111.0,107.0,110.0,462000,0,0
2010-07-30,110.0,112.0,109.0,110.0,449000,0,0
2010-08-02,107.0,110.0,105.0,107.0,1202500,0,0
2010-08-03,106.0,109.0,106.0,106.0,405000,0,0
2010-08-04,107.0,109.0,105.0,107.0,171500,0,0
2010-08-05,110.0,113.0,108.0,110.0,2850500,0,0
2010-08-06,106.0,110.0,106.0,106.0,35500,0,0
2010-08-09,107.0,112.0,106.0,107.0,80500,0,0
2010-08-10,107.0,110.0,106.0,107.0,427000,0,0
2010-08-11,108.0,109.0,106.0,108.0,82000,0,0
2010-08-12,106.0,106.0,105.0,106.0,457000,0,0
2010-08-13,108.0,108.0,105.0,108.0,565500,0,0
2010-08-16,105.0,108.0,105.0,105.0,639000,0,0
2010-08-18,108.0,110.0,105.0,108.0,1344500,0,0
2010-08-19,106.0,109.0,105.0,106.0,905500,0,0
2010-08-20,106.0,107.0,106.0,106.0,79500,0,0
2010-08-23,110.0,112.0,106.0,110.0,2939000,0,0
2010-08-24,111.0,117.0,109.0,111.0,6535000,0,0
2010-08-25,111.0,113.0,111.0,111.0,315000,0,0
2010-08-26,112.0,114.0,111.0,112.0,709500,0,0
2010-08-27,111.0,116.0,110.0,111.0,3095500,0,0
2010-08-30,111.0,115.0,111.0,111.0,332000,0,0
2010-08-31,107.0,110.0,107.0,107.0,406500,0,0
2010-09-01,108.0,113.0,106.0,108.0,1077000,0,0
2010-09-02,108.0,112.0,108.0,108.0,276500,0,0
2010-09-03,110.0,112.0,108.0,110.0,153500,0,0
2010-09-06,110.0,112.0,107.0,110.0,202500,0,0
2010-09-07,114.0,117.0,110.0,114.0,3451500,0,0
2010-09-15,114.0,114.0,114.0,114.0,0,0,0
2010-09-16,114.0,116.0,114.0,114.0,690000,0,0
2010-09-17,113.0,117.0,113.0,113.0,362000,0,0
2010-09-20,115.0,118.0,113.0,115.0,179500,0,0
2010-09-21,114.0,115.0,114.0,114.0,769000,0,0
2010-09-22,114.0,120.0,114.0,114.0,1187000,0,0
2010-09-23,113.0,115.0,113.0,113.0,595500,0,0
2010-09-24,123.0,123.0,113.0,123.0,1073500,0,0
2010-09-27,120.0,124.0,115.0,120.0,5084500,0,0
2010-09-28,125.0,135.0,119.0,125.0,11103000,0,0
2010-09-29,124.0,129.0,122.0,124.0,4077500,0,0
2010-09-30,126.0,128.0,124.0,126.0,5917500,0,0
2010-10-01,132.0,138.0,125.0,132.0,16366500,0,0
2010-10-04,129.0,136.0,129.0,129.0,3413000,0,0
2010-10-05,145.0,149.0,129.0,145.0,30029000,0,0
2010-10-06,140.0,154.0,138.0,140.0,6081000,0,0
2010-10-07,140.0,142.0,136.0,140.0,2992000,0,0
2010-10-08,144.0,144.0,138.0,144.0,1572000,0,0
2010-10-11,142.0,146.0,142.0,142.0,3140000,0,0
2010-10-12,143.0,144.0,141.0,143.0,1793000,0,0
2010-10-13,171.0,179.0,142.0,171.0,61768500,0,0
2010-10-14,163.0,175.0,161.0,163.0,26327500,0,0
2010-10-15,158.0,163.0,157.0,158.0,4594000,0,0
2010-10-18,176.0,180.0,158.0,176.0,130858500,0,0
2010-10-19,169.0,178.0,168.0,169.0,34095000,0,0
2010-10-20,167.0,169.0,161.0,167.0,4744000,0,0
2010-10-21,196.0,205.0,167.0,196.0,186708000,0,0
2010-10-22,183.0,199.0,183.0,183.0,67248500,0,0
2010-10-25,171.0,187.0,170.0,171.0,17975000,0,0
2010-10-26,175.0,179.0,171.0,175.0,12214500,0,0
2010-10-27,189.0,193.0,175.0,189.0,65476000,0,0
2010-10-28,200.0,205.0,188.0,200.0,77371500,0,0
2010-10-29,197.0,205.0,194.0,197.0,20236000,0,0
2010-11-01,197.0,200.0,194.0,197.0,10968000,0,0
2010-11-02,193.0,198.0,193.0,193.0,5662000,0,0
2010-11-03,195.0,200.0,194.0,195.0,12074000,0,0
2010-11-04,199.0,205.0,197.0,199.0,14895500,0,0
2010-11-05,200.0,215.0,199.0,200.0,34869500,0,0
2010-11-08,225.0,225.0,200.0,225.0,51882500,0,0
2010-11-09,220.0,230.0,210.0,220.0,44554500,0,0
2010-11-10,210.0,230.0,199.0,210.0,37372000,0,0
2010-11-11,187.0,210.0,184.0,187.0,28715500,0,0
2010-11-12,174.0,187.0,172.0,174.0,21128000,0,0
2010-11-15,176.0,180.0,174.0,176.0,4518000,0,0
2010-11-16,176.0,183.0,176.0,176.0,9210000,0,0
2010-11-18,175.0,178.0,175.0,175.0,2024500,0,0
2010-11-19,177.0,179.0,175.0,177.0,3314000,0,0
2010-11-22,176.0,179.0,176.0,176.0,5672000,0,0
2010-11-23,178.0,182.0,176.0,178.0,6209000,0,0
2010-11-24,176.0,178.0,173.0,176.0,3059000,0,0
2010-11-25,173.0,177.0,172.0,173.0,2817500,0,0
2010-11-26,170.0,177.0,169.0,170.0,1469500,0,0
2010-11-29,159.0,168.0,157.0,159.0,3487000,0,0
2010-11-30,149.0,159.0,149.0,149.0,5698500,0,0
2010-12-01,155.0,156.0,146.0,155.0,3167000,0,0
2010-12-02,161.0,165.0,156.0,161.0,4376000,0,0
2010-12-03,160.0,161.0,158.0,160.0,1506000,0,0
2010-12-06,159.0,160.0,157.0,159.0,960500,0,0
2010-12-08,158.0,160.0,155.0,158.0,1358000,0,0
2010-12-09,155.0,162.0,155.0,155.0,2520000,0,0
2010-12-10,157.0,162.0,155.0,157.0,4789000,0,0
2010-12-13,160.0,160.0,156.0,160.0,683500,0,0
2010-12-14,160.0,160.0,157.0,160.0,1237500,0,0
2010-12-15,159.0,160.0,154.0,159.0,807000,0,0
2010-12-16,159.0,166.0,155.0,159.0,10294000,0,0
2010-12-17,159.0,160.0,155.0,159.0,836500,0,0
2010-12-20,155.0,158.0,155.0,155.0,2843000,0,0
2010-12-21,158.0,158.0,152.0,158.0,971000,0,0
2010-12-22,162.0,167.0,155.0,162.0,6762500,0,0
2010-12-23,154.0,163.0,154.0,154.0,3642500,0,0
2010-12-27,151.0,157.0,150.0,151.0,593000,0,0
2010-12-28,153.0,156.0,151.0,153.0,1262000,0,0
2010-12-29,156.0,158.0,153.0,156.0,3910500,0,0
2010-12-30,160.0,160.0,154.0,160.0,3062000,0,0
2011-01-03,159.0,159.0,155.0,159.0,1386500,0,0
2011-01-04,160.0,164.0,156.0,160.0,10970000,0,0
2011-01-05,159.0,163.0,158.0,159.0,678500,0,0
2011-01-06,158.0,160.0,156.0,158.0,1110500,0,0
2011-01-07,156.0,160.0,154.0,156.0,1163000,0,0
2011-01-10,149.0,159.0,149.0,149.0,3350000,0,0
2011-01-11,154.0,160.0,140.0,154.0,1031000,0,0
2011-01-12,155.0,156.0,152.0,155.0,1316000,0,0
2011-01-13,151.0,158.0,150.0,151.0,637000,0,0
2011-01-14,149.0,152.0,149.0,149.0,1369000,0,0
2011-01-17,148.0,152.0,148.0,148.0,443500,0,0
2011-01-18,150.0,153.0,147.0,150.0,1065000,0,0
2011-01-19,145.0,152.0,145.0,145.0,820000,0,0
2011-01-20,144.0,150.0,140.0,144.0,1700500,0,0
2011-01-21,144.0,144.0,139.0,144.0,760000,0,0
2011-01-24,143.0,143.0,138.0,143.0,292000,0,0
2011-01-25,144.0,146.0,141.0,144.0,1330500,0,0
2011-01-26,143.0,146.0,142.0,143.0,1692000,0,0
2011-01-27,145.0,146.0,143.0,145.0,1065000,0,0
2011-01-28,144.0,144.0,139.0,144.0,815000,0,0
2011-01-31,140.0,140.0,132.0,140.0,1043000,0,0
2011-02-01,139.0,140.0,137.0,139.0,776500,0,0
2011-02-02,139.0,139.0,135.0,139.0,6467500,0,0
2011-02-04,140.0,140.0,134.0,140.0,277500,0,0
2011-02-07,140.0,143.0,135.0,140.0,485000,0,0
2011-02-08,137.0,140.0,135.0,137.0,1585500,0,0
2011-02-09,138.0,139.0,130.0,138.0,2169500,0,0
2011-02-10,135.0,140.0,131.0,135.0,121500,0,0
2011-02-11,138.0,139.0,135.0,138.0,469500,0,0
2011-02-14,140.0,144.0,138.0,140.0,1934500,0,0
2011-02-16,140.0,140.0,136.0,140.0,265000,0,0
2011-02-17,142.0,142.0,137.0,142.0,730500,0,0
