Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-09-29,59.97568893432617,59.97568893432617,59.97568893432617,59.97568893432617,195000,0.0,0.0
2005-09-30,62.76523971557617,62.76523971557617,62.76523971557617,62.76523971557617,775000,0.0,0.0
2005-10-03,62.76523971557617,62.76523971557617,62.76523971557617,62.76523971557617,0,0.0,0.0
2005-10-04,64.1600341796875,64.1600341796875,64.1600341796875,64.1600341796875,5000,0.0,0.0
2005-10-05,64.1600341796875,64.1600341796875,64.1600341796875,64.1600341796875,0,0.0,0.0
2005-10-06,62.76523971557617,65.55480592515734,62.76523971557617,62.76523971557617,1040000,0.0,0.0
2005-10-07,64.1600341796875,64.1600341796875,62.765250827955164,64.1600341796875,325000,0.0,0.0
2005-10-10,64.857421875,64.857421875,61.370463709677416,64.857421875,330000,0.0,0.0
2005-10-11,64.857421875,64.857421875,64.16003024193547,64.857421875,175000,0.0,0.0
2005-10-12,64.857421875,64.857421875,64.857421875,64.857421875,150000,0.0,0.0
2005-10-13,64.857421875,64.857421875,64.16003024193547,64.857421875,500000,0.0,0.0
2005-10-14,66.25218963623047,66.94958110608553,64.85740669652036,66.25218963623047,8045000,0.0,0.0
2005-10-17,66.25218963623047,66.25218963623047,66.25218963623047,66.25218963623047,0,0.0,0.0
2005-10-18,71.13395690917969,73.92352384679458,67.64699823716107,71.13395690917969,72570000,0.0,0.0
2005-10-19,69.7391586303711,73.22611656188965,69.04176704406738,69.7391586303711,24505000,0.0,0.0
2005-10-20,69.7391586303711,69.7391586303711,69.7391586303711,69.7391586303711,0,0.0,0.0
2005-10-21,73.22612762451172,73.22612762451172,71.13395254952567,73.22612762451172,8050000,0.0,0.0
2005-10-24,71.83134460449219,73.92351969005993,71.13395290930295,71.83134460449219,9705000,0.0,0.0
2005-10-25,71.83134460449219,71.83134460449219,71.83134460449219,71.83134460449219,0,0.0,0.0
2005-10-26,73.22612762451172,73.22612762451172,71.83134424118768,73.22612762451172,3135000,0.0,0.0
2005-10-27,72.52873229980469,73.22612395653357,71.83134064307579,72.52873229980469,6150000,0.0,0.0
2005-10-28,73.22612762451172,73.22612762451172,72.5287359328497,73.22612762451172,4185000,0.0,0.0
2005-10-31,73.22612762451172,73.22612762451172,71.83134424118768,73.22612762451172,4285000,0.0,0.0
2005-11-01,73.22612762451172,73.22612762451172,71.83134424118768,73.22612762451172,6030000,0.0,0.0
2005-11-07,73.22612762451172,73.22612762451172,73.22612762451172,73.22612762451172,0,0.0,0.0
2005-11-08,73.22612762451172,73.22612762451172,73.22612762451172,73.22612762451172,0,0.0,0.0
2005-11-09,73.22612762451172,73.22612762451172,73.22612762451172,73.22612762451172,0,0.0,0.0
2005-11-10,72.52873229980469,72.52873229980469,71.1339489863469,72.52873229980469,5435000,0.0,0.0
2005-11-11,71.83134460449219,71.83134460449219,69.73916951892446,71.83134460449219,6410000,0.0,0.0
2005-11-14,71.13395690917969,71.13395690917969,70.43656517477596,71.13395690917969,3325000,0.0,0.0
2005-11-15,71.13395690917969,71.13395690917969,69.73917344037224,71.13395690917969,2215000,0.0,0.0
2005-11-16,71.13395690917969,71.13395690917969,69.73917344037224,71.13395690917969,5625000,0.0,0.0
2005-11-17,71.83134460449219,71.83134460449219,70.43656121411371,71.83134460449219,5910000,0.0,0.0
2005-11-18,72.52873229980469,72.52873229980469,71.83134064307579,72.52873229980469,11560000,0.0,0.0
2005-11-21,73.22612762451172,73.22612762451172,71.83134424118768,73.22612762451172,29265000,0.0,0.0
2005-11-22,73.92352294921875,73.92352294921875,72.5287394973467,73.92352294921875,25245000,0.0,0.0
2005-11-23,73.22612762451172,73.92351931617374,72.5287359328497,73.22612762451172,8905000,0.0,0.0
2005-11-24,73.22612762451172,73.22612762451172,72.5287359328497,73.22612762451172,15705000,0.0,0.0
2005-11-25,72.52873229980469,72.52873229980469,71.83134064307579,72.52873229980469,4750000,0.0,0.0
2005-11-28,73.92352294921875,73.92352294921875,72.5287394973467,73.92352294921875,16415000,0.0,0.0
2005-11-29,73.92352294921875,73.92352294921875,73.22613122328274,73.92352294921875,20060000,0.0,0.0
2005-11-30,74.62090301513672,74.62090301513672,73.22611978120892,74.62090301513672,18345000,0.0,0.0
2005-12-01,73.92352294921875,73.92352294921875,73.92352294921875,73.92352294921875,2350000,0.0,0.0
2005-12-02,76.71308135986328,76.71308135986328,73.92351476495917,76.71308135986328,18770000,0.0,0.0
2005-12-05,76.71308135986328,77.4104730085893,76.71308135986328,76.71308135986328,2665000,0.0,0.0
2005-12-06,76.71308135986328,76.71308135986328,76.71308135986328,76.71308135986328,845000,0.0,0.0
2005-12-07,80.89743041992188,80.89743041992188,76.71308057061557,80.89743041992188,19015000,0.0,0.0
2005-12-08,80.89743041992188,80.89743041992188,80.20003877837082,80.89743041992188,6390000,0.0,0.0
2005-12-09,80.20003509521484,80.89742670473845,79.50264348569124,80.20003509521484,6345000,0.0,0.0
2005-12-12,82.29222869873047,82.29222869873047,79.50266162419724,82.29222869873047,8375000,0.0,0.0
2005-12-13,81.5948257446289,81.5948257446289,81.5948257446289,81.5948257446289,5445000,0.0,0.0
2005-12-14,81.5948257446289,81.5948257446289,81.5948257446289,81.5948257446289,1510000,0.0,0.0
2005-12-15,82.29222869873047,82.29222869873047,81.59483693009716,82.29222869873047,6320000,0.0,0.0
2005-12-16,82.29222869873047,82.98962046736378,82.29222869873047,82.29222869873047,4430000,0.0,0.0
2005-12-19,83.68700408935547,83.68700408935547,82.2922206878662,83.68700408935547,11215000,0.0,0.0
2005-12-20,84.38438415527344,85.08177575986248,83.68699255068441,84.38438415527344,12160000,0.0,0.0
2005-12-21,82.9896011352539,83.6869927414325,82.2922095290753,82.9896011352539,3015000,0.0,0.0
2005-12-22,83.68700408935547,83.68700408935547,81.59482898712157,83.68700408935547,1915000,0.0,0.0
2005-12-23,82.29222869873047,82.29222869873047,82.29222869873047,82.29222869873047,1750000,0.0,0.0
2005-12-26,82.29222869873047,82.29222869873047,82.29222869873047,82.29222869873047,0,0.0,0.0
2005-12-27,83.68700408935547,83.68700408935547,82.2922206878662,83.68700408935547,5570000,0.0,0.0
2005-12-28,83.68700408935547,83.68700408935547,82.2922206878662,83.68700408935547,3290000,0.0,0.0
2005-12-29,83.68700408935547,83.68700408935547,82.2922206878662,83.68700408935547,4865000,0.0,0.0
2005-12-30,83.68700408935547,83.68700408935547,83.68700408935547,83.68700408935547,0,0.0,0.0
2006-01-02,83.68700408935547,83.68700408935547,83.68700408935547,83.68700408935547,0,0.0,0.0
2006-01-03,83.68700408935547,83.68700408935547,82.98961238861084,83.68700408935547,3035000,0.0,0.0
2006-01-04,82.9896011352539,82.9896011352539,82.9896011352539,82.9896011352539,1200000,0.0,0.0
2006-01-05,82.29222869873047,82.98962046736378,81.59483693009716,82.29222869873047,3440000,0.0,0.0
2006-01-06,82.9896011352539,83.6869927414325,81.5948179228967,82.9896011352539,7540000,0.0,0.0
2006-01-09,82.9896011352539,83.6869927414325,82.9896011352539,82.9896011352539,4285000,0.0,0.0
2006-01-10,82.9896011352539,82.9896011352539,82.9896011352539,82.9896011352539,0,0.0,0.0
2006-01-11,85.77916717529297,85.77916717529297,82.98960076308832,85.77916717529297,19370000,0.0,0.0
2006-01-12,87.17395782470703,87.87134948730468,85.77917449951171,87.17395782470703,10555000,0.0,0.0
2006-01-13,86.47657012939453,89.2661369077621,86.47657012939453,86.47657012939453,10945000,0.0,0.0
2006-01-16,85.081787109375,85.77917880699283,84.38439541175717,85.081787109375,7295000,0.0,0.0
2006-01-17,84.38438415527344,85.08177575986248,82.98960094609536,84.38438415527344,5250000,0.0,0.0
2006-01-18,83.68700408935547,84.3843957901001,82.2922206878662,83.68700408935547,5435000,0.0,0.0
2006-01-19,85.081787109375,85.081787109375,83.68700371413935,85.081787109375,3890000,0.0,0.0
2006-01-20,84.38438415527344,85.08177575986248,84.38438415527344,84.38438415527344,1260000,0.0,0.0
2006-01-23,83.68700408935547,83.68700408935547,82.98961238861084,83.68700408935547,500000,0.0,0.0
2006-01-24,84.38438415527344,84.38438415527344,83.68699255068441,84.38438415527344,1585000,0.0,0.0
2006-01-25,85.081787109375,85.081787109375,84.38439541175717,85.081787109375,3665000,0.0,0.0
2006-01-26,85.77916717529297,85.77916717529297,83.68699236613948,85.77916717529297,4805000,0.0,0.0
2006-01-27,85.77916717529297,85.77916717529297,84.38438396919065,85.77916717529297,4120000,0.0,0.0
2006-01-30,86.47657012939453,86.47657012939453,85.77917843480265,86.47657012939453,1145000,0.0,0.0
2006-01-31,86.47657012939453,86.47657012939453,86.47657012939453,86.47657012939453,0,0.0,0.0
2006-02-01,89.96351623535156,90.66090783407522,86.47655824173327,89.96351623535156,15935000,0.0,0.0
2006-02-02,94.14787292480469,96.24004787868923,89.96352301703558,94.14787292480469,12100000,0.0,0.0
2006-02-03,95.54267120361328,96.2400629642236,94.84527944300297,95.54267120361328,7290000,0.0,0.0
2006-02-06,96.24005126953125,97.63483462126358,95.54265959366508,96.24005126953125,7375000,0.0,0.0
2006-02-07,96.93744659423828,96.93744659423828,95.54266319000463,96.93744659423828,12545000,0.0,0.0
2006-02-08,96.24005126953125,96.24005126953125,95.54265959366508,96.24005126953125,7865000,0.0,0.0
2006-02-09,98.33222198486328,98.33222198486328,96.24004704901512,98.33222198486328,13550000,0.0,0.0
2006-02-10,104.6087646484375,104.6087646484375,98.33223876953124,104.6087646484375,42180000,0.0,0.0
2006-02-13,103.91136932373048,108.09571976629681,103.91136932373048,103.91136932373047,29590000,0.0,0.0
2006-02-14,110.88526916503906,110.88526916503906,103.21396123538227,110.88526916503906,18975000,0.0,0.0
2006-02-15,108.79309844970703,112.28005673335149,108.09570679297813,108.79309844970703,19630000,0.0,0.0
2006-02-16,108.09570312499999,109.49048639112902,107.39831149193547,108.095703125,5635000,0.0,0.0
2006-02-17,108.79309844970703,108.79309844970703,107.39831513624924,108.79309844970703,4065000,0.0,0.0
2006-02-20,108.09570312499999,108.79309475806451,107.39831149193547,108.095703125,3020000,0.0,0.0
2006-02-21,108.09570312499999,108.09570312499999,106.70091985887096,108.095703125,2700000,0.0,0.0
2006-02-22,108.79309844970703,112.97744839008037,108.79309844970703,108.79309844970703,6585000,0.0,0.0
2006-02-23,110.88526916503906,116.46440220478947,110.88526916503906,110.88526916503906,68365000,0.0,0.0
2006-02-24,110.18789672851562,112.97746373430083,109.49050497706932,110.18789672851562,9600000,0.0,0.0
2006-02-27,110.88526916503906,112.28005242497666,109.49048590510147,110.88526916503906,2510000,0.0,0.0
2006-02-28,108.79309844970703,110.8852734198937,108.79309844970703,108.79309844970703,2755000,0.0,0.0
2006-03-01,108.09570312499999,110.18787802419354,108.09570312499999,108.095703125,5675000,0.0,0.0
2006-03-02,109.490478515625,110.88526168142914,108.09569534982086,109.490478515625,4330000,0.0,0.0
2006-03-03,110.18789672851562,110.88528847996193,109.49050497706932,110.18789672851562,4150000,0.0,0.0
2006-03-06,108.09570312499999,110.18787802419354,108.09570312499999,108.095703125,5675000,0.0,0.0
2006-03-07,110.88526916503906,112.28005242497666,110.88526916503906,110.88526916503906,1395000,0.0,0.0
2006-03-08,112.28006744384766,112.28006744384766,110.18789227408652,112.28006744384766,2755000,0.0,0.0
2006-03-09,110.88526916503906,111.58266079500787,110.88526916503906,110.88526916503906,1965000,0.0,0.0
2006-03-10,111.58267211914062,111.58267211914062,110.18788871765136,111.58267211914062,5650000,0.0,0.0
2006-03-13,120.64875793457031,121.34614959893199,112.28005796223017,120.64875793457031,46245000,0.0,0.0
2006-03-14,120.64873856438531,127.62265408833822,120.64873856438531,125.53047943115234,25490000,0.0,0.0
2006-03-15,125.53049926757812,128.32006591796875,120.64875762939452,122.04354095458984,14175000,0.0,0.0
2006-03-16,128.320068359375,131.80702673870584,122.04354327657948,128.320068359375,50920000,0.0,0.0
2006-03-17,126.92526245117188,131.10961176274898,125.53047934731285,126.92526245117188,9215000,0.0,2.0
2006-03-20,125.53047943115234,126.92526253594293,125.53047943115234,125.53047943115234,4745000,0.0,0.0
2006-03-21,125.53047943115234,126.92526253594293,124.13569632636177,125.53047943115234,7935000,0.0,0.0
2006-03-22,126.92526245117188,126.92526245117188,124.13569624345382,126.92526245117188,13222500,0.0,0.0
2006-03-23,126.92527721774192,129.71484375,126.92527721774192,129.71484375,6647500,0.0,0.0
2006-03-24,126.92526245117188,129.71482865888996,126.92526245117188,126.92526245117188,4315000,0.0,0.0
2006-03-27,128.320068359375,128.320068359375,125.53050165591033,128.320068359375,5640000,0.0,0.0
2006-03-28,128.320068359375,129.71485171110734,126.92528500764266,128.320068359375,4447500,0.0,0.0
2006-03-29,128.320068359375,129.71485171110734,126.92528500764266,128.320068359375,5355000,0.0,0.0
2006-03-30,128.320068359375,128.320068359375,128.320068359375,128.320068359375,0,0.0,0.0
2006-03-31,128.320068359375,128.320068359375,128.320068359375,128.320068359375,0,0.0,0.0
2006-04-03,128.320068359375,128.320068359375,126.92528500764266,128.320068359375,3827500,0.0,0.0
2006-04-04,128.320068359375,128.320068359375,126.92528500764266,128.320068359375,1610000,0.0,0.0
2006-04-05,128.320068359375,128.320068359375,126.92528500764266,128.320068359375,6442500,0.0,0.0
2006-04-06,129.71484375,129.71484375,126.92527721774192,129.71484375,9150000,0.0,0.0
2006-04-07,132.50437927246094,135.2939451518812,128.3200304533306,132.50437927246094,31102500,0.0,0.0
2006-04-10,132.50437927246094,132.50437927246094,132.50437927246094,132.50437927246094,0,0.0,0.0
2006-04-11,135.2939910888672,135.2939910888672,131.10964084900533,135.2939910888672,11495000,0.0,0.0
2006-04-12,136.6887664794922,139.47833314233895,135.2939831480688,136.6887664794922,18435000,0.0,0.0
2006-04-13,139.4783172607422,142.26788360595702,136.68875091552735,139.4783172607422,21220000,0.0,0.0
2006-04-14,139.4783172607422,139.4783172607422,139.4783172607422,139.4783172607422,0,0.0,0.0
2006-04-17,140.87313842773438,140.87313842773438,138.08357133015548,140.87313842773438,8537500,0.0,0.0
2006-04-18,139.4783172607422,142.26788360595702,139.4783172607422,139.4783172607422,12247500,0.0,0.0
2006-04-19,143.66268920898438,143.66268920898438,138.08355564747043,143.66268920898438,7247500,0.0,0.0
2006-04-20,139.4783172607422,143.66266677856444,139.4783172607422,139.4783172607422,2930000,0.0,0.0
2006-04-21,140.87313842773438,145.05748907410273,139.47835487894494,140.87313842773438,6335000,0.0,0.0
2006-04-24,140.87313034955193,143.66269728716682,142.26791381835938,142.26791381835938,4612500,0.0,0.0
2006-04-25,149.24180603027344,149.24180603027344,145.05745632849008,149.24180603027344,12507500,0.0,0.0
2006-04-26,154.82095336914062,159.0053034601985,149.2418199143968,154.82095336914062,6887500,0.0,0.0
2006-04-27,154.82095336914062,157.61052009651254,153.42617000545468,154.82095336914062,4127500,0.0,0.0
2006-04-28,154.8209454672677,156.21572875976562,153.42616217476981,156.21572875976562,4535000,0.0,0.0
2006-05-01,154.82095336914062,156.2157367328266,152.03138664176873,154.82095336914062,3275000,0.0,0.0
2006-05-02,154.8209460171786,156.21572931463066,153.42616271972656,153.42616271972656,4067500,0.0,0.0
2006-05-03,154.82095336914062,157.61052009651254,152.03138664176873,154.82095336914062,9602500,0.0,0.0
2006-05-04,157.6105194091797,161.79486948198976,156.21573605157633,157.6105194091797,10567500,0.0,0.0
2006-05-05,157.61051205226354,159.00529534476144,154.8209454672677,156.21572875976562,1417500,0.0,0.0
2006-05-08,157.6105194091797,157.6105194091797,156.21573605157633,157.6105194091797,3577500,0.0,0.0
2006-05-09,159.0052947998047,161.79486137523986,159.0052947998047,159.0052947998047,3440000,0.0,0.0
2006-05-10,157.6105194091797,159.00530276678305,157.6105194091797,157.6105194091797,1542500,0.0,0.0
2006-05-11,161.79486083984375,167.37399397225215,157.61051099053745,161.79486083984375,11480000,0.0,0.0
2006-05-12,159.0052947998047,164.58442795067504,159.0052947998047,159.0052947998047,6765000,0.0,0.0
2006-05-15,157.61053006154188,157.61053006154188,147.8470458984375,147.8470458984375,2767500,0.0,0.0
2006-05-16,147.8470458984375,153.4261797059257,133.899211379717,147.8470458984375,12130000,0.0,0.0
2006-05-17,153.42616271972656,156.21572931463066,153.42616271972656,153.42616271972656,2060000,0.0,0.0
2006-05-18,149.2418220156715,152.03138878231957,146.45225524902344,146.45225524902344,7467500,0.0,0.0
2006-05-19,145.0574629350142,156.21572931463066,145.0574629350142,153.42616271972656,5580000,0.0,0.0
2006-05-22,156.21573893229166,160.40008908226378,146.45225524902344,146.45225524902344,5295000,0.0,0.0
2006-05-23,139.4783451872052,149.24182935030956,139.4783451872052,147.8470458984375,2537500,0.0,0.0
2006-05-24,147.8470458984375,147.8470458984375,146.45226244656547,147.8470458984375,337500,0.0,0.0
2006-05-25,147.8470458984375,147.8470458984375,147.8470458984375,147.8470458984375,0,0.0,0.0
2006-05-26,147.8470458984375,147.8470458984375,147.8470458984375,147.8470458984375,0,0.0,0.0
2006-05-29,147.8470458984375,149.24182935030956,147.8470458984375,147.8470458984375,567500,0.0,0.0
2006-05-30,149.24180603027344,150.63658926420123,147.84702279634564,149.24180603027344,5327500,0.0,0.0
2006-05-31,152.03138732910156,153.42617069909332,147.8470372191263,152.03138732910156,4830000,0.0,0.0
2006-06-01,149.24180603027344,159.00528866776796,149.24180603027344,149.24180603027344,7027500,0.0,0.0
2006-06-02,154.82095336914062,157.61052009651254,149.2418199143968,154.82095336914062,7482500,0.0,0.0
2006-06-05,153.42616271972656,157.61051261208274,153.42616271972656,153.42616271972656,4332500,0.0,0.0
2006-06-06,156.21572875976562,156.21572875976562,152.0313788822719,156.21572875976562,14875000,0.0,0.0
2006-06-07,153.42616271972656,154.8209460171786,152.0313794222745,153.42616271972656,4370000,0.0,0.0
2006-06-08,150.63661193847656,150.63661193847656,146.4522616068522,150.63661193847656,4805000,0.0,0.0
2006-06-09,150.63661193847656,152.03139538235135,149.24182849460178,150.63661193847656,9222500,0.0,0.0
2006-06-12,149.24180603027344,150.63658926420123,147.84702279634564,149.24180603027344,3265000,0.0,0.0
2006-06-13,149.24180603027344,150.63658926420123,146.45223956241784,149.24180603027344,4705000,0.0,0.0
2006-06-14,147.8470458984375,149.24182935030956,146.45226244656547,147.8470458984375,5925000,0.0,0.0
2006-06-15,136.16773901092873,136.16773901092873,128.92477416992188,128.92477416992188,5565000,7.875,0.0
2006-06-16,131.82196044921875,133.2705534211882,128.92477450527988,131.82196044921875,9542500,0.0,0.0
2006-06-19,131.82196044921875,131.82196044921875,130.3733674772493,131.82196044921875,1985000,0.0,0.0
2006-06-20,128.92477416992188,130.37336713812326,126.02758823351914,128.92477416992188,4622500,0.0,0.0
2006-06-21,128.92477416992188,128.92477416992188,124.57899526531777,128.92477416992188,4957500,0.0,0.0
2006-06-22,128.92477416992188,128.92477416992188,127.47618120172051,128.92477416992188,2377500,0.0,0.0
2006-06-23,126.0276107788086,126.0276107788086,126.0276107788086,126.0276107788086,70000,0.0,0.0
2006-06-26,123.13040924072266,126.02759534050438,123.13040924072266,123.13040924072266,837500,0.0,0.0
