Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-03,648.920920095136,663.130867250504,554.1879390593498,587.344482421875,312636600,0.0,0
2014-12-04,596.8177490234375,596.8177490234375,563.6612074110243,596.8177490234375,48190500,0.0,0
2014-12-05,596.8177785873413,615.7643747329712,587.3444805145264,606.2910766601562,66908500,0.0,0
2014-12-08,611.0277416799951,611.0277416799951,592.0811450387549,601.554443359375,17762600,0.0,0
2014-12-09,601.5543978252108,611.0276954287574,592.0811002216642,596.8177490234375,14751200,0.0,0
2014-12-10,596.8177767666904,639.4476179643111,592.0811277447325,625.2376708984375,64724700,0.0,0
2014-12-11,625.2377283432904,644.184326171875,625.2377283432904,644.184326171875,20974700,0.0,0
2014-12-12,658.3942219221673,701.024063629358,639.4476256078603,696.2874145507812,54556000,0.0,0
2014-12-15,686.8141320633562,710.4973779965754,682.0774828767123,691.55078125,31645700,0.0,0
2014-12-16,672.6041573660714,686.8141043526786,663.130859375,663.130859375,23277100,0.0,0
2014-12-17,667.8675568295221,677.340855507955,648.9209594726561,648.9209594726562,22895200,0.0,0
2014-12-18,658.3941190415534,677.3407123952671,653.657470703125,653.657470703125,18701900,0.0,0
2014-12-19,658.3942283347801,663.1308774594908,639.4476318359375,639.4476318359375,14307300,0.0,0
2014-12-22,648.9208998142328,653.6575487179864,625.2376552954652,629.9743041992188,10129000,0.0,0
2014-12-23,634.7109827112268,648.9209300853588,625.2376844618057,639.4476318359375,16570900,0.0,0
2014-12-24,644.184326171875,648.9209756290212,639.4476767147289,644.184326171875,4449700,0.0,0
2014-12-29,648.9208998142328,648.9208998142328,629.9743041992188,629.9743041992188,4777100,0.0,0
2014-12-30,629.9743199203954,634.7109689423532,615.7643728545218,625.2376708984375,10723200,0.0,0
2015-01-02,625.2376408503607,629.9742896446816,615.7643432617188,615.7643432617188,12161800,0.0,0
2015-01-05,615.7643442305307,615.7643442305307,592.0811002216642,596.8177490234375,20761400,0.0,0
2015-01-06,592.0810551606407,625.2375942496366,587.3444067193556,611.0276489257812,50295500,0.0,0
2015-01-07,611.0277416799951,620.5010400006151,601.554443359375,601.554443359375,8478500,0.0,0
2015-01-08,611.0277416799951,611.0277416799951,596.817794199065,601.554443359375,7242900,0.0,0
2015-01-09,606.2910004844961,620.5009458083515,601.554352043211,611.0276489257812,19987400,0.0,0
2015-01-12,611.0277416799951,615.7643908403052,596.817794199065,601.554443359375,12426600,0.0,0
2015-01-13,596.8177646484374,601.5544135742186,582.6078178710937,592.0811157226562,17565700,0.0,0
2015-01-14,596.8177490234375,601.5543978252108,587.3444514198909,596.8177490234375,35607200,0.0,0
2015-01-15,596.8177490234375,601.5543978252108,592.0811002216642,596.8177490234375,15034500,0.0,0
2015-01-16,596.817794199065,615.7643908403052,592.0811450387549,601.554443359375,18629400,0.0,0
2015-01-19,606.2910786290322,611.0277276808215,563.6612371629284,587.344482421875,61594600,0.0,0
2015-01-20,587.344482421875,592.0811314736643,577.8711843182964,587.344482421875,25155200,0.0,0
2015-01-21,592.0811002216642,601.5543978252108,582.6078026181176,596.8177490234375,22906500,0.0,0
2015-01-22,596.8177646484374,611.0277114257811,592.0811157226562,592.0811157226562,21697800,0.0,0
2015-01-23,596.8177490234375,611.0276954287574,596.8177490234375,596.8177490234375,23280300,0.0,0
2015-01-26,596.8177805254536,596.8177805254536,582.6078333700857,587.344482421875,9342200,0.0,0
2015-01-27,596.8177026165419,596.8177026165419,573.1344604492188,573.1344604492188,21260100,0.0,0
2015-01-28,573.1345050145709,601.5543978252108,573.1345050145709,596.8177490234375,32230900,0.0,0
2015-01-29,596.8177897135417,644.1842809606482,592.0811405888311,639.4476318359375,91551700,0.0,0
2015-01-30,644.1841880147771,644.1841880147771,587.3444067193556,611.0276489257812,97231600,0.0,0
2015-02-02,611.0277416799951,611.0277416799951,596.817794199065,601.554443359375,10514700,0.0,0
2015-02-03,606.2910748106061,629.9743199203954,601.5544257886482,625.2376708984375,33291600,0.0,0
2015-02-04,629.9743358815899,634.7109850235568,611.0277393137226,620.5010375976562,22658400,0.0,0
2015-02-05,620.5009458083515,620.5009458083515,611.0276489257812,611.0276489257812,6386500,0.0,0
2015-02-06,611.0277416799951,615.7643908403052,596.817794199065,601.554443359375,20277700,0.0,0
2015-02-09,601.5544135742186,606.2910625,587.3444667968749,592.0811157226562,6956100,0.0,0
2015-02-10,592.0811314736643,596.8177805254536,582.6078333700857,587.344482421875,7929300,0.0,0
2015-02-11,587.344482421875,596.8177805254536,587.344482421875,587.344482421875,5462500,0.0,0
2015-02-12,587.3444213867188,587.3444213867188,549.4512329101562,549.4512329101562,52736300,0.0,0
2015-02-13,587.344517594677,587.344517594677,558.9246215820312,558.9246215820312,39959500,0.0,0
2015-02-16,563.6612872262286,577.8712356436965,549.4513388087606,554.18798828125,35362500,0.0,0
2015-02-17,558.9245300292969,563.6611785888672,544.7145843505859,549.4512329101562,12222500,0.0,0
2015-02-18,558.9246056821165,563.6612548828125,544.7146580800288,563.6612548828125,12020300,0.0,0
2015-02-20,563.6612872262286,563.6612872262286,544.7146893362714,554.18798828125,12350600,0.0,0
2015-02-23,554.1878969938859,558.9245456861413,539.9779509171196,544.714599609375,17252500,0.0,0
2015-02-24,544.7146151358621,549.4512639631305,539.9779663085938,539.9779663085938,3036100,0.0,0
2015-02-25,539.9779514622044,544.7146001592413,525.7680053710938,525.7680053710938,22257800,0.0,0
2015-02-26,525.7680053710938,535.2413027651676,521.031356674057,525.7680053710938,7646400,0.0,0
2015-02-27,525.7679901123047,530.504638671875,521.0313415527344,530.504638671875,6721300,0.0,0
2015-03-02,530.504668654057,544.7146151358621,525.7680198267886,539.9779663085938,12646400,0.0,0
2015-03-03,539.9780435477737,544.7146930525788,530.5047445381637,535.2413940429688,18445300,0.0,0
2015-03-04,535.2413596786371,563.6612548828125,535.2413596786371,563.6612548828125,40651300,0.0,0
2015-03-05,573.1344604492188,577.8711088826833,563.6611635822895,573.1344604492188,39173600,0.0,0
2015-03-06,577.8712158203125,587.3445144403177,568.3979172003073,577.8712158203125,34635000,0.0,0
2015-03-09,573.1345507614011,592.0811474807863,573.1345507614011,582.6078491210938,33483800,0.0,0
2015-03-10,582.607757316148,587.3444057496125,568.3978120157541,573.1344604492188,7760800,0.0,0
2015-03-11,568.3978862147177,606.2910786290322,563.6612371629284,587.344482421875,59548700,0.0,0
2015-03-12,596.8177805254536,615.7643767326109,587.344482421875,587.344482421875,48511300,0.0,0
2015-03-13,592.0811637503202,592.0811637503202,573.1345665103099,577.8712158203125,11063900,0.0,0
2015-03-16,568.3979040835084,577.8712024849002,554.1879564814207,563.6612548828125,12413100,0.0,0
2015-03-17,563.6611635822895,577.8711088826833,563.6611635822895,573.1344604492188,11467100,0.0,0
2015-03-18,573.1344604492188,573.1344604492188,563.6611635822895,573.1344604492188,7024000,0.0,0
2015-03-19,577.8711689453124,601.5544135742186,568.3978710937499,592.0811157226562,31916500,0.0,0
2015-03-20,592.0811002216642,596.8177490234375,582.6078026181176,596.8177490234375,8747400,0.0,0
2015-03-23,596.8177490234375,601.5543978252108,592.0811002216642,596.8177490234375,2675200,0.0,0
2015-03-24,596.8178130603227,596.8178130603227,573.1345665103099,577.8712158203125,5362000,0.0,0
2015-03-25,577.8711242675781,577.8711242675781,554.1878814697266,568.3978271484375,13348300,0.0,0
2015-03-26,558.9245456861413,568.3978430706522,535.2413022248642,544.714599609375,16773100,0.0,0
2015-03-27,539.9779509171196,544.714599609375,525.7680048403532,544.714599609375,22506500,0.0,0
2015-03-30,544.714599609375,554.1878969938859,535.2413022248642,544.714599609375,8173600,0.0,0
2015-03-31,535.2412872314453,544.7145843505859,525.7679901123047,530.504638671875,22812100,0.0,0
2015-04-01,530.504638671875,535.2412872314453,521.0313415527344,530.504638671875,3682300,0.0,0
2015-04-02,530.504668654057,549.4512639631305,530.504668654057,539.9779663085938,39892100,0.0,0
2015-04-06,544.7145843505859,554.1878814697266,544.7145843505859,549.4512329101562,17168200,0.0,0
2015-04-07,554.1879722465903,558.9246215820312,549.4513229111494,558.9246215820312,24236400,0.0,0
2015-04-08,558.9245151488249,577.8711088826833,558.9245151488249,573.1344604492188,41718800,0.0,0
2015-04-09,573.1345507614011,587.34449830094,573.1345507614011,582.6078491210938,26583300,0.0,0
2015-04-10,582.607757316148,587.3444057496125,573.1344604492188,573.1344604492188,20166300,0.0,0
2015-04-13,558.9246215820312,577.871218923795,558.9246215820312,558.9246215820312,16406500,0.0,0
2015-04-14,558.9246377537393,568.3979366987179,549.4513388087606,554.18798828125,11968600,0.0,0
2015-04-15,558.9245300292969,568.3978271484375,554.1878814697266,568.3978271484375,9937500,0.0,0
2015-04-16,573.1345695883541,577.871218923795,558.9246215820312,558.9246215820312,4912800,0.0,0
2015-04-17,558.9246056821165,563.6612548828125,554.1879564814207,563.6612548828125,13063500,0.0,0
2015-04-20,563.6611785888672,563.6611785888672,549.4512329101562,549.4512329101562,5271000,0.0,0
2015-04-21,549.4513388087606,558.9246377537393,549.4513388087606,554.18798828125,4191700,0.0,0
2015-04-22,554.18798828125,558.9246377537393,549.4513388087606,554.18798828125,3971900,0.0,0
2015-04-23,554.1879920621889,554.1879920621889,535.2413940429688,535.2413940429688,8037800,0.0,0
2015-04-24,539.9779663085938,544.7146151358621,535.2413174813254,539.9779663085938,2362400,0.0,0
2015-04-27,535.2413812810724,535.2413812810724,492.61153675426135,521.0314331054688,23023000,0.0,0
2015-04-28,502.08485118620985,516.2947998046875,497.34820164671726,516.2947998046875,6332900,0.0,0
2015-04-29,516.2947837136009,521.0314331054688,502.08483553799715,521.0314331054688,4758200,0.0,0
2015-04-30,506.8215007257024,516.2947998046875,506.8215007257024,516.2947998046875,7660100,0.0,0
2015-05-04,511.5580749511718,516.2947237933123,502.0847772668909,511.5580749511719,4182700,0.0,0
2015-05-05,511.55809063777747,511.55809063777747,502.0847926630038,506.8214416503906,3415000,0.0,0
2015-05-06,502.0847756904468,544.7146151358621,502.0847756904468,539.9779663085938,24860600,0.0,0
2015-05-07,535.2413596786371,568.3979040835084,535.2413596786371,563.6612548828125,30418400,0.0,0
2015-05-08,563.6611785888672,568.3978271484375,549.4512329101562,549.4512329101562,4178800,0.0,0
2015-05-11,554.18798828125,563.6612872262286,549.4513388087606,554.18798828125,11222800,0.0,0
2015-05-12,554.1879127903989,558.9245616176672,539.9779663085938,539.9779663085938,1527800,0.0,0
2015-05-13,544.7145843505859,563.6611785888672,539.9779357910156,549.4512329101562,12229800,0.0,0
2015-05-15,558.9245456861413,558.9245456861413,539.9779509171196,544.714599609375,3642500,0.0,0
2015-05-18,544.714599609375,554.1878969938859,539.9779509171196,544.714599609375,2502100,0.0,0
2015-05-19,544.714599609375,558.9245456861413,539.9779509171196,544.714599609375,3892500,0.0,0
2015-05-20,539.9780435477737,549.4513425573838,530.5047445381637,535.2413940429688,7665600,0.0,0
2015-05-21,535.2412872314453,544.7145843505859,530.504638671875,530.504638671875,5289100,0.0,0
2015-05-22,539.9780435477737,544.7146930525788,530.5047445381637,535.2413940429688,1065600,0.0,0
2015-05-25,535.2413027651676,535.2413027651676,521.031356674057,525.7680053710938,14222600,0.0,0
2015-05-26,530.5047227202868,577.8712158203125,525.7680734102843,577.8712158203125,50909500,0.0,0
2015-05-27,577.8711242675781,596.8177185058594,558.9245300292969,568.3978271484375,40126600,0.0,0
2015-05-28,573.1345532842042,573.1345532842042,558.9246056821165,563.6612548828125,2878100,0.0,0
2015-05-29,568.3978562127976,596.8177490234375,563.6612074110243,596.8177490234375,18242200,0.0,0
2015-06-01,596.8177966606326,611.0277442001715,577.8711999412474,582.6078491210938,7169100,0.0,0
2015-06-03,587.34449830094,587.34449830094,573.1345507614011,582.6078491210938,15042000,0.0,0
2015-06-04,587.3445144403177,587.3445144403177,577.8712158203125,577.8712158203125,8579300,0.0,0
2015-06-05,577.8712158203125,582.6078651303151,573.1345665103099,577.8712158203125,5092000,0.0,0
2015-06-08,577.8711242675781,577.8711242675781,568.3978271484375,568.3978271484375,26858200,0.0,0
2015-06-09,568.3978271484375,573.1344757080078,558.9245300292969,568.3978271484375,26699200,0.0,0
2015-06-10,573.1345532842042,573.1345532842042,558.9246056821165,563.6612548828125,7133400,0.0,0
2015-06-11,573.1344757080078,573.1344757080078,558.9245300292969,568.3978271484375,3114200,0.0,0
2015-06-12,568.3979040835084,573.1345532842042,563.6612548828125,563.6612548828125,2856800,0.0,0
2015-06-15,563.6612872262286,563.6612872262286,554.18798828125,554.18798828125,1403000,0.0,0
2015-06-16,554.1878814697266,554.1878814697266,544.7145843505859,549.4512329101562,2492800,0.0,0
2015-06-17,554.1878969938859,563.6611943783968,544.714599609375,544.714599609375,5616800,0.0,0
2015-06-18,549.4512639631305,558.9245616176672,539.9779663085938,539.9779663085938,11413200,0.0,0
2015-06-19,544.7146151358621,549.4512639631305,539.9779663085938,539.9779663085938,2367600,0.0,0
2015-06-22,539.9779509171196,544.714599609375,535.2413022248642,544.714599609375,1765700,0.0,0
2015-06-23,544.7146151358621,554.1879127903989,535.2413174813254,539.9779663085938,6621300,0.0,0
2015-06-24,544.7146151358621,544.7146151358621,535.2413174813254,539.9779663085938,1784700,0.0,0
2015-06-25,539.9779663085938,544.7146151358621,535.2413174813254,539.9779663085938,1916700,0.0,0
2015-06-26,539.9779509171196,549.4512483016305,539.9779509171196,544.714599609375,5670400,0.0,0
2015-06-29,539.9780435477737,539.9780435477737,530.5047445381637,535.2413940429688,2047500,0.0,0
2015-06-30,530.5047445381637,539.9780435477737,530.5047445381637,535.2413940429688,8115300,0.0,0
2015-07-01,535.2413940429688,544.7146930525788,530.5047445381637,535.2413940429688,646200,0.0,0
2015-07-02,530.5047445381637,544.7146930525788,530.5047445381637,535.2413940429688,2640100,0.0,0
2015-07-03,539.9779663085938,544.7146151358621,535.2413174813254,539.9779663085938,1920100,0.0,0
2015-07-06,535.2412872314453,535.2412872314453,525.7679901123047,530.504638671875,1089100,0.0,0
2015-07-07,530.5047318892045,530.5047318892045,521.0314331054688,521.0314331054688,3911800,0.0,0
2015-07-08,521.0313726354528,530.5046703197338,506.82142610903134,511.5580749511719,4049700,0.0,0
2015-07-09,506.8214416503906,516.2947396251643,506.8214416503906,506.8214416503906,1343300,0.0,0
2015-07-10,511.5580592799831,535.2413027651676,511.5580592799831,525.7680053710938,6038900,0.0,0
2015-07-13,530.504638671875,535.2412872314453,525.7679901123047,530.504638671875,514200,0.0,0
2015-07-14,530.504638671875,539.9779357910156,530.504638671875,530.504638671875,758800,0.0,0
2015-07-15,530.5047318892045,535.2413812810724,516.2947837136009,521.0314331054688,957300,0.0,0
